#,Welcome,"I understand that by clicking accept I am agreeing to participate in this study. 
2e3vj8y3lz6affd2e3uockacgaqx8mn3,Please choose your language,I accept,English,0,0,,0,3,0-1 years,True,StackOverflow,,3,Sentence splitter,3,Sum of digit values,2,Symmetry check,2,Which number is most common,2,Squared norm,2,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,2023-06-27 18:50:01,2023-06-27 18:55:20,9cf50e9545,
x5ybyska27k8s8yx5yvnje1y597o2g57,נא לבחור שפה,,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,קבל,4,0,1,1,2,0-1 שנים,True,StackOverflow,Recursion,2,For loop,2,While loop,1,If statement nested in a while loop,1,"If, else statements nested in for loops",2,For loop,1,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,2023-06-27 18:16:15,2023-06-27 18:36:16,d60731e328,
onjfarb06sqrevchoonjn3cka0mph9ti,언어를 선택하십시오,,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,동의,2,10,0,5,3,2-5 년,True,CodeHub,factorial_list,1,small_letter,1,sum_digit,1,Symmetry,1,most_freq,2,sum_squares,1,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,2023-06-27 12:51:21,2023-06-27 16:32:43,07692e41ad,
qdoedhmntjo3nl2qdoehyjimebonyrks,언어를 선택하십시오,,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,동의,3,0,0,1,2,2-5 년,True,CodeHub,Self something,4,Idontknow,5,Sum divide,3,decalcomanie,3,,5,,3,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,2023-06-27 12:40:49,2023-06-27 12:46:09,60779e19ad,
sdmf0v4wiyowy2bej9sdmfb59loryp4y,언어를 선택하십시오,,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,동의,3,2,0,1,2,0-1 년,True,StackOverflow,재귀 또는 순환,3,,5,나머지의 합을 구하는 코드,1,정렬알고리즘??,3,빈도수가 가장 많은 문자 찾기,3,제곱근의 합,1,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,2023-06-27 09:20:36,2023-06-27 09:26:31,c62cb9eb3a,
e3kd3bzui0irt3ce3kdfumehgt9dvfjx,נא לבחור שפה,,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,קבל,5,5,1,2,5,5-10 שנים,True,StackOverflow,factorial,3,camel case,4,digit sum,5,palindrom,3,most common in list,4,sum of squares,5,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,2023-06-26 17:35:29,2023-06-26 17:45:43,a63ced0c7e,
mf8tf6wny5szck6rfmf8tfj24mx44k7c,נא לבחור שפה,,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,קבל,4,3,1,1,4,5-10 שנים,True,StackOverflow,רקורסיה,4,,3,סכום הספרות,1,2 pointers,2,מציאת המספר הפופולרי ביותר,2,סכום הריבועים,1,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,2023-06-25 23:04:15,2023-06-25 23:15:15,9a4c66a7bf,
xnodzbmfr7fit9xp2hsz96hxnodzbmhq,الرجاء اختيار لغتك,,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,I accept,4,0,1,2,3,0-1 years,True,StackOverflow,f,3,f,4,f,5,f,5,f,2,f,1,2023-06-25 20:43:03,2023-06-25 20:50:24,acbda1f749,
wtbmhza6t4esavzmk3ymg3lwtbmhzax5,Please choose your language,I accept,Arabic,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,,5,6,1,2,2,0-1 years,"""Hello""",,,4,,5,,5,,3,,5,A list of numbers with one squared,4,2023-06-25 20:16:27,2023-06-25 20:29:38,5cf14818f9,
c2m3cbk8vh0tf9byc2m3cb8iah3dtk1k,Please choose your language,I accept,French,4,1,0,1,3,10+ years,True,StackOverflow,recursive,4,String manipulation,2,calculate digits sum,1,Not clear,4,digit frequency,1,sum square,1,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,2023-06-25 18:41:53,2023-06-25 18:49:37,5c5a640aeb,
szoo7z8eqcxqcqrwzszox028p99hnp0m,الرجاء اختيار لغتك,,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,I accept,3,1,0,3,4,2-5 years,True,StackOverflow,Factorial,4,Idk,5,DigitSum,1,If_same_elements,2,Most_common_frequnce,1,Vector_square,1,2023-06-25 17:38:39,2023-06-25 17:44:16,4a077f7dc9,
jdtrdqfuv7dhf2j6xn4fzkycamzm900c,الرجاء اختيار لغتك,,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,I accept,5,2,1,1,4,0-1 years,True,StackOverflow,calculate_factorial,2,split_capatlize_start,2,sum_of_digits,1,is_palindrome,1,most_common_num_in_list,1,Square_sum_of_list,1,2023-06-25 16:43:48,2023-06-25 16:50:25,2a9159b3a6,
3rfq9sc8jz8kd4x37uin1ngkdc3rfq9d,请选择您的语言,,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,,3,0,0,1,2,2-5 年,True,StackOverflow,fi b,1,camelcase,1,,5,,5,,5,,5,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,2023-06-25 15:23:12,2023-06-25 15:34:54,ef98da1ac5,
6ep8wl64y12s44ik6ep8wlmp8otb1srq,Please choose your language,I accept,Arabic,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,,4,0,1,1,4,2-5 years,True,StackOverflow,Fibonacci,3,,0,sumDigets,4,,0,,0,SqaresSum,0,2023-06-25 15:30:00,2023-06-25 15:34:46,ce0b31e8a8,
zbtfcz5bliahei9ohb9zbtfrggn94zrf,Please choose your language,I accept,Arabic,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,,5,0,1,1,4,0-1 years,True,StackOverflow,factorial,3,Magic text,4,Ten_remainings,2,Symmetric text,1,,0,,0,2023-06-25 15:15:14,2023-06-25 15:30:29,eb9ce0aa68,
cidl6vgcucyp7dko2uqmciddn1k3qx83,الرجاء اختيار لغتك,,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,I accept,4,0,1,1,4,0-1 years,True,StackOverflow,Fibo_func,4,First_Letter_cap,3,Sum_digits,1,Palindrome_func,3,Common_word_func,2,Square_sum,1,2023-06-25 15:17:56,2023-06-25 15:26:06,6533bf0eb1,
k7qrm74iphhqa6ardur6zk7qrm74ihjf,الرجاء اختيار لغتك,,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,I accept,4,0,1,1,1,0-1 years,True,CodeHub,بعرفش والله,4,بعرفشش,1,,0,,0,,0,,4,2023-06-25 15:21:29,2023-06-25 15:24:18,3a1fa44e5b,
8lufiz8srzeukv838b8lufiz8hgyfh6m,נא לבחור שפה,,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,,3,1,1,1,3,2-5 שנים,True,StackOverflow,Factorial,3,first word lower case other capitalized,3,digit sum,1,Palindrome checker,2,most common value in list,1,squares sum,1,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,2023-06-25 15:06:05,2023-06-25 15:18:58,1ad651a9fa,
n58xqzk1ahvqxc2myctn58xqmfi4my03,Please choose your language,I accept,Arabic,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,,5,0,1,1,2,0-1 years,True,StackOverflow,f(c),2,f(sent),1,f(number),1,f(B),1,f(lst),4,f(number_list),1,2023-06-25 15:10:41,2023-06-25 15:18:53,e9448fd9e8,
w6zr1shypufpvxsd7ww6zr17ngd4plwb,الرجاء اختيار لغتك,,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,I accept,4,0,1,1,4,0-1 years,True,StackOverflow,Calculate,4,Change_to_opposite,1,digit_sum,1,is_polyndrome,2,Get_max_freq,1,Sum_squares,1,2023-06-25 15:05:22,2023-06-25 15:12:57,400122bfbd,
9nk3evpuammiayadopx9nk3en6oszmsk,Please choose your language,I accept,English,0,0,,0,4,0-1 years,True,StackOverflow,Power,3,CamelcaseString,2,SumDigits,1,IsAnagram,2,MostCommonNumber,2,SquaresSum,1,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,2023-06-25 14:12:01,2023-06-25 14:21:58,6729c67213,
tyqohn2iqx5p37sztyqohcfyebnetymd,Please choose your language,I accept,Arabic,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,,5,1,1,1,4,0-1 years,True,StackOverflow,factorial,3,camelize,3,sum_digits,1,isPalindrome,2,get_most_frequent_char,2,get_square_sum,1,2023-06-25 14:02:17,2023-06-25 14:12:07,bd327aedec,
q8eoaejz8fm94puz395d3fq8eossovqz,Please choose your language,I accept,Arabic,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,,5,2,1,1,5,2-5 years,True,StackOverflow,CountDownFactorial,5,getCamelCase,1,getNumberDigitSum,3,isPalindrom,1,getMostCommonElement,1,getSquaresSumFromList,1,2023-06-25 13:55:25,2023-06-25 14:07:29,8333374ed4,
6b7n2v4ouvv1ul3d16b7n2vfsz59u5te,Please choose your language,I accept,Arabic,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,,4,3,1,1,4,2-5 years,True,StackOverflow,factorial,4,CamelCase,4,sum_digits,5,is_palindrome,4,most_common,4,squares_sum,4,2023-06-25 13:57:28,2023-06-25 14:05:32,84bd2ccb8c,
ze8fc52mf0rdlugx1ze8fccyxb5d29xp,请选择您的语言,,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,接受,3,0,0,1,4,5-10 年,True,CodeHub,def factorial(num):,3,def extract_data(sent),2,def sum_every_num(number):,2,def str_symmetry(word):,1,def count_num_max(lst):,1,def sum_square_lst(number_list):,1,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,2023-06-25 13:23:51,2023-06-25 14:03:01,ccf9a23b45,
yeyp0wlkhsrbr81uhyeyp0w4rywaresj,Please choose your language,I accept,Arabic,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,,,,0,,0,,0,,0,,0,,0,,5,1,1,2,3,2-5 years,True,StackOverflow,Fibonacci,4,CamelCaseStringFormatter,4,NumberDigitSum,2,CheckPalindrome,2,FindMostFrequentMember,2,SquareSum,2,2023-06-25 13:42:25,2023-06-25 13:48:38,4e6e6615ce,
